family,GCF_000597845.1,GCF_000599665.1,GCF_000801165.1,GCF_000801185.2,GCF_000830035.1,GCF_000833145.1,GCF_000833635.2,GCF_000952955.1,GCF_000953515.1,GCF_000971615.1,GCF_000987875.1
GCF_000597845.1|WP_000985541.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000986023.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000986601.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000986797.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000987525.1,1,1,0,1,0,0,0,0,0,1,0
GCF_000597845.1|WP_000988308.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000988496.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000989419.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000990177.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000990333.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000990754.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000991370.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000991805.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000991832.1,1,0,0,0,0,0,0,0,0,0,0
GCF_000597845.1|WP_000992002.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000993087.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000993386.1,1,0,0,0,0,0,0,0,0,0,0
GCF_000597845.1|WP_000995016.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000996107.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000996856.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000997403.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000997795.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000999630.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_000999947.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001000960.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001001166.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001001273.1,1,0,0,0,0,0,0,0,0,0,0
GCF_000597845.1|WP_001001761.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001001902.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001002544.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001005579.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001006866.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001007138.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001007447.1,1,1,1,1,1,1,0,0,1,1,1
GCF_000597845.1|WP_001007730.1,1,0,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001007759.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001008049.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001008535.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001008963.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001009885.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001010696.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001012899.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001013779.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001013890.1,1,1,1,1,1,1,0,1,1,1,1
GCF_000597845.1|WP_001014565.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001015028.1,1,1,1,1,0,0,1,1,1,1,1
GCF_000597845.1|WP_001015110.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001016605.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001016695.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001018040.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001018194.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001018416.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001018731.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001019197.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001019882.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001021161.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001021473.1,1,0,0,1,0,0,0,0,0,0,1
GCF_000597845.1|WP_001023104.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001024904.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001025193.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001025326.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001026276.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001026418.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001027452.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001027964.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001028083.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001028339.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001028614.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001029013.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001029684.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001029698.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001030339.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001030593.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001031057.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001031834.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001032936.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001033352.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001033694.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001035673.1,1,0,1,1,0,0,1,1,1,1,1
GCF_000597845.1|WP_001036475.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001036964.1,1,1,1,1,0,0,1,1,1,1,1
GCF_000597845.1|WP_001039044.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001040187.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001040205.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001040483.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001041743.1,1,0,0,0,1,1,1,1,1,0,1
GCF_000597845.1|WP_001042003.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001043265.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001043459.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001043816.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001043882.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001044880.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001045520.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001045689.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001046187.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001046453.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001046829.1,1,1,1,1,1,1,1,1,0,1,1
GCF_000597845.1|WP_001047336.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001048602.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001049550.1,1,1,1,1,1,1,0,0,0,1,0
GCF_000597845.1|WP_001049791.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001050745.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001051798.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001051883.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001052132.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001052181.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001052219.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001052715.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001053178.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001053305.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001054207.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001054420.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001054527.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001055760.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001055874.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001056384.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001056490.1,1,0,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001056706.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001057453.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001058209.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001058323.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001059136.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001059169.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001059398.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001059847.1,1,1,1,1,1,1,0,1,1,1,1
GCF_000597845.1|WP_001059939.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001060098.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001060231.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001061095.1,1,0,0,1,1,1,1,1,1,0,1
GCF_000597845.1|WP_001061445.1,1,0,0,0,0,0,0,0,0,0,1
GCF_000597845.1|WP_001061917.1,1,1,1,1,0,0,1,1,1,1,1
GCF_000597845.1|WP_001062128.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001063318.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001064038.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001065381.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001065497.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001065695.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001065861.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001066080.1,1,0,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001066494.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001067519.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001068343.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001068682.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001068910.1,1,0,0,1,1,1,1,1,1,0,1
GCF_000597845.1|WP_001069315.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001069487.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001069977.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001070177.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001070230.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001070350.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001070563.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001071648.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001072837.1,1,1,1,1,0,0,1,1,1,1,1
GCF_000597845.1|WP_001075170.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001075863.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001076044.1,1,0,0,0,1,1,1,1,1,0,1
GCF_000597845.1|WP_001076194.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001076535.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001076742.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001076997.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001077143.1,1,1,1,1,1,1,0,0,0,1,1
GCF_000597845.1|WP_001077358.1,1,1,1,1,1,1,0,1,1,1,1
GCF_000597845.1|WP_001078139.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001078777.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001079505.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001080102.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001080790.1,1,0,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001082229.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001082319.1,1,0,0,0,0,0,0,0,0,0,0
GCF_000597845.1|WP_001085926.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001086141.1,1,1,0,1,1,1,1,1,1,0,0
GCF_000597845.1|WP_001086388.1,1,0,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001086539.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001087741.1,1,1,0,1,0,0,0,0,0,0,0
GCF_000597845.1|WP_001088378.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001088621.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001089218.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001089295.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001090361.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001090506.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001090758.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001091569.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001092461.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001094300.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001094484.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001094588.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001094682.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001094831.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001096049.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001096200.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001096684.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001096707.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001097452.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001098384.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001098652.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001098726.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001098806.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001100469.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001102119.1,1,1,1,1,1,1,0,1,1,1,1
GCF_000597845.1|WP_001102358.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001103094.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001104448.1,1,0,0,0,0,0,0,0,0,0,0
GCF_000597845.1|WP_001104879.1,1,0,0,1,0,0,0,0,0,1,0
GCF_000597845.1|WP_001106226.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001107125.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001107167.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001107467.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001107564.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001107827.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001109486.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001109573.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001109816.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001110490.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001111038.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001111465.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001111993.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001112301.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001112563.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001113347.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001113432.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001113641.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001115238.1,1,0,0,0,1,1,1,1,1,0,1
GCF_000597845.1|WP_001115472.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001117011.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001117838.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001118241.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001118861.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001118930.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001119868.1,1,1,1,0,1,1,0,0,0,1,0
GCF_000597845.1|WP_001120143.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001120441.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001120535.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001120800.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001122505.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001122777.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001124225.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001124474.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001124894.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001124935.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001125202.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001125331.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001125439.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001126347.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001126780.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001127216.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001128215.1,1,1,1,1,0,0,1,1,1,1,1
GCF_000597845.1|WP_001128858.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001129723.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001129927.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001130211.1,1,1,1,1,1,1,1,1,0,1,1
GCF_000597845.1|WP_001130266.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001130654.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001130692.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001131091.1,1,1,1,1,1,1,0,1,1,1,1
GCF_000597845.1|WP_001131318.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001131446.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001132469.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001132956.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001135168.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001135574.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001135667.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001136229.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001136554.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001136827.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001137223.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001138014.1,1,0,0,0,0,0,0,0,0,0,0
GCF_000597845.1|WP_001138043.1,1,1,1,1,1,1,0,0,0,1,1
GCF_000597845.1|WP_001138117.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001138150.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001138581.1,1,1,1,1,1,1,1,1,0,1,1
GCF_000597845.1|WP_001138904.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001139279.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001139613.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001140251.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001140433.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001140641.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001141195.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001142439.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001142445.1,1,1,1,0,1,1,1,1,1,1,1
GCF_000597845.1|WP_001142708.1,1,0,0,0,1,1,1,1,1,0,1
GCF_000597845.1|WP_001143120.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001143237.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001143558.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001144069.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001144202.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001144297.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001144615.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001145126.1,1,0,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001145183.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001145827.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001146444.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001147279.1,1,0,1,1,1,1,0,1,1,1,1
GCF_000597845.1|WP_001147439.1,1,1,1,1,0,0,1,1,1,1,1
GCF_000597845.1|WP_001148001.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001148403.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001148481.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001149581.1,1,1,1,1,1,1,1,1,1,1,0
GCF_000597845.1|WP_001149756.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001150449.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001151437.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001151604.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001153148.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001153619.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001154167.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001154276.1,1,1,1,1,0,0,1,1,1,1,1
GCF_000597845.1|WP_001155227.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001156181.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001157751.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001157987.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001158220.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001158931.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001159160.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001160187.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001160654.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001160737.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001161664.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001161724.1,1,0,0,0,0,0,0,0,0,0,0
GCF_000597845.1|WP_001162094.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001163141.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001164544.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001165668.1,1,0,1,1,1,1,1,1,1,1,0
GCF_000597845.1|WP_001166232.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001166353.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001167676.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001168459.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001168544.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001169669.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001170162.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001170683.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001170848.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001171873.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001173343.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001173673.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001174735.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001175728.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001176295.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001176599.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000597845.1|WP_001176745.1,1,1,1,1,1,1,1,1,1,1,1
