cluster,protein,genome,protein_id,gene,locus_tag,product,go_function,ontology_term
GCF_000597845.1|WP_000166449.1,GCF_000952955.1|WP_000065769.1,GCF_000952955.1,WP_000065769.1,arsC,ECRV308_RS17870,glutaredoxin-dependent arsenate reductase,arsenate reductase (glutaredoxin) activity|0008794||IEA,GO:0008794
GCF_000597845.1|WP_000166449.1,GCF_000953515.1|WP_000065769.1,GCF_000953515.1,WP_000065769.1,arsC,ECHMS174_RS19340,glutaredoxin-dependent arsenate reductase,arsenate reductase (glutaredoxin) activity|0008794||IEA,GO:0008794
GCF_000597845.1|WP_000166449.1,GCF_000971615.1|WP_000065786.1,GCF_000971615.1,WP_000065786.1,arsC,VK74_RS17840,glutaredoxin-dependent arsenate reductase,arsenate reductase (glutaredoxin) activity|0008794||IEA,GO:0008794
GCF_000597845.1|WP_000166449.1,GCF_000987875.1|WP_000065769.1,GCF_000987875.1,WP_000065769.1,arsC,DP32_RS20360,glutaredoxin-dependent arsenate reductase,arsenate reductase (glutaredoxin) activity|0008794||IEA,GO:0008794
GCF_000597845.1|WP_000166961.1,GCF_000597845.1|WP_000166961.1,GCF_000597845.1,WP_000166961.1,,BU34_RS27325,hypothetical protein,,
GCF_000597845.1|WP_000167336.1,GCF_000597845.1|WP_000167336.1,GCF_000597845.1,WP_000167336.1,ihfB,BU34_RS01600,integration host factor subunit beta,DNA binding|0003677||IEA,"GO:0006310,GO:0006355,GO:0006417,GO:0075713,GO:0003677,GO:0005694"
GCF_000597845.1|WP_000167336.1,GCF_000599665.1|WP_000167336.1,GCF_000599665.1,WP_000167336.1,ihfB,CF58_RS07935,integration host factor subunit beta,DNA binding|0003677||IEA,"GO:0006310,GO:0006355,GO:0006417,GO:0075713,GO:0003677,GO:0005694"
GCF_000597845.1|WP_000167336.1,GCF_000801165.1|WP_000167336.1,GCF_000801165.1,WP_000167336.1,ihfB,HW42_RS08635,integration host factor subunit beta,DNA binding|0003677||IEA,"GO:0006310,GO:0006355,GO:0006417,GO:0075713,GO:0003677,GO:0005694"
GCF_000597845.1|WP_000167336.1,GCF_000801185.2|WP_000167336.1,GCF_000801185.2,WP_000167336.1,ihfB,HW43_RS08475,integration host factor subunit beta,DNA binding|0003677||IEA,"GO:0006310,GO:0006355,GO:0006417,GO:0075713,GO:0003677,GO:0005694"
GCF_000597845.1|WP_000167336.1,GCF_000830035.1|WP_000167336.1,GCF_000830035.1,WP_000167336.1,ihfB,TH69_RS04865,integration host factor subunit beta,DNA binding|0003677||IEA,"GO:0006310,GO:0006355,GO:0006417,GO:0075713,GO:0003677,GO:0005694"
GCF_000597845.1|WP_000167336.1,GCF_000833145.1|WP_000167336.1,GCF_000833145.1,WP_000167336.1,ihfB,SR36_RS04660,integration host factor subunit beta,DNA binding|0003677||IEA,"GO:0006310,GO:0006355,GO:0006417,GO:0075713,GO:0003677,GO:0005694"
GCF_000597845.1|WP_000167336.1,GCF_000833635.2|WP_000167336.1,GCF_000833635.2,WP_000167336.1,ihfB,USML2_RS19965,integration host factor subunit beta,DNA binding|0003677||IEA,"GO:0006310,GO:0006355,GO:0006417,GO:0075713,GO:0003677,GO:0005694"
GCF_000597845.1|WP_000167336.1,GCF_000952955.1|WP_000167336.1,GCF_000952955.1,WP_000167336.1,ihfB,ECRV308_RS04600,integration host factor subunit beta,DNA binding|0003677||IEA,"GO:0006310,GO:0006355,GO:0006417,GO:0075713,GO:0003677,GO:0005694"
GCF_000597845.1|WP_000167336.1,GCF_000953515.1|WP_000167336.1,GCF_000953515.1,WP_000167336.1,ihfB,ECHMS174_RS04720,integration host factor subunit beta,DNA binding|0003677||IEA,"GO:0006310,GO:0006355,GO:0006417,GO:0075713,GO:0003677,GO:0005694"
GCF_000597845.1|WP_000167336.1,GCF_000971615.1|WP_000167336.1,GCF_000971615.1,WP_000167336.1,ihfB,VK74_RS07725,integration host factor subunit beta,DNA binding|0003677||IEA,"GO:0006310,GO:0006355,GO:0006417,GO:0075713,GO:0003677,GO:0005694"
GCF_000597845.1|WP_000167336.1,GCF_000987875.1|WP_000167336.1,GCF_000987875.1,WP_000167336.1,ihfB,DP32_RS05345,integration host factor subunit beta,DNA binding|0003677||IEA,"GO:0006310,GO:0006355,GO:0006417,GO:0075713,GO:0003677,GO:0005694"
GCF_000597845.1|WP_000167336.1,GCF_000597845.1|WP_254892905.1,GCF_000597845.1,WP_254892905.1,hupB,BU34_RS04200,nucleoid-associated protein HU-beta,,
GCF_000597845.1|WP_000167336.1,GCF_000597845.1|WP_001044513.1,GCF_000597845.1,WP_001044513.1,hupA,BU34_RS13735,nucleoid-associated protein HU-alpha,,
GCF_000597845.1|WP_000167336.1,GCF_000599665.1|WP_001044513.1,GCF_000599665.1,WP_001044513.1,hupA,CF58_RS00840,nucleoid-associated protein HU-alpha,,
GCF_000597845.1|WP_000167336.1,GCF_000599665.1|WP_254892905.1,GCF_000599665.1,WP_254892905.1,hupB,CF58_RS05260,nucleoid-associated protein HU-beta,,
GCF_000597845.1|WP_000167336.1,GCF_000801165.1|WP_001044513.1,GCF_000801165.1,WP_001044513.1,hupA,HW42_RS01570,nucleoid-associated protein HU-alpha,,
GCF_000597845.1|WP_000167336.1,GCF_000801165.1|WP_254892905.1,GCF_000801165.1,WP_254892905.1,hupB,HW42_RS06070,nucleoid-associated protein HU-beta,,
GCF_000597845.1|WP_000167336.1,GCF_000801185.2|WP_001044513.1,GCF_000801185.2,WP_001044513.1,hupA,HW43_RS01600,nucleoid-associated protein HU-alpha,,
GCF_000597845.1|WP_000167336.1,GCF_000801185.2|WP_254892905.1,GCF_000801185.2,WP_254892905.1,hupB,HW43_RS05960,nucleoid-associated protein HU-beta,,
GCF_000597845.1|WP_000167336.1,GCF_000830035.1|WP_001044513.1,GCF_000830035.1,WP_001044513.1,hupA,TH69_RS20355,nucleoid-associated protein HU-alpha,,
GCF_000597845.1|WP_000167336.1,GCF_000830035.1|WP_254892905.1,GCF_000830035.1,WP_254892905.1,hupB,TH69_RS02055,nucleoid-associated protein HU-beta,,
GCF_000597845.1|WP_000167336.1,GCF_000833145.1|WP_001044513.1,GCF_000833145.1,WP_001044513.1,hupA,SR36_RS20165,nucleoid-associated protein HU-alpha,,
GCF_000597845.1|WP_000167336.1,GCF_000833145.1|WP_254892905.1,GCF_000833145.1,WP_254892905.1,hupB,SR36_RS02055,nucleoid-associated protein HU-beta,,
GCF_000597845.1|WP_000167336.1,GCF_000833635.2|WP_001044513.1,GCF_000833635.2,WP_001044513.1,hupA,USML2_RS03375,nucleoid-associated protein HU-alpha,,
GCF_000597845.1|WP_000167336.1,GCF_000833635.2|WP_254892905.1,GCF_000833635.2,WP_254892905.1,hupB,USML2_RS22460,nucleoid-associated protein HU-beta,,
GCF_000597845.1|WP_000167336.1,GCF_000952955.1|WP_001044513.1,GCF_000952955.1,WP_001044513.1,hupA,ECRV308_RS20485,nucleoid-associated protein HU-alpha,,
GCF_000597845.1|WP_000167336.1,GCF_000952955.1|WP_254892905.1,GCF_000952955.1,WP_254892905.1,hupB,ECRV308_RS02125,nucleoid-associated protein HU-beta,,
GCF_000597845.1|WP_000167336.1,GCF_000953515.1|WP_001044513.1,GCF_000953515.1,WP_001044513.1,hupA,ECHMS174_RS16760,nucleoid-associated protein HU-alpha,,
GCF_000597845.1|WP_000167336.1,GCF_000953515.1|WP_254892905.1,GCF_000953515.1,WP_254892905.1,hupB,ECHMS174_RS02270,nucleoid-associated protein HU-beta,,
GCF_000597845.1|WP_000167336.1,GCF_000971615.1|WP_001043542.1,GCF_000971615.1,WP_001043542.1,hupB,VK74_RS10505,nucleoid-associated protein HU-beta,,
GCF_000597845.1|WP_000167336.1,GCF_000971615.1|WP_001044513.1,GCF_000971615.1,WP_001044513.1,hupA,VK74_RS15115,nucleoid-associated protein HU-alpha,,
GCF_000597845.1|WP_000167336.1,GCF_000987875.1|WP_001044513.1,GCF_000987875.1,WP_001044513.1,hupA,DP32_RS23175,nucleoid-associated protein HU-alpha,,
GCF_000597845.1|WP_000167336.1,GCF_000987875.1|WP_254892905.1,GCF_000987875.1,WP_254892905.1,hupB,DP32_RS02645,nucleoid-associated protein HU-beta,,
GCF_000597845.1|WP_000167336.1,GCF_000597845.1|WP_001229265.1,GCF_000597845.1,WP_001229265.1,ihfA,BU34_RS19200,integration host factor subunit alpha,DNA binding|0003677||IEA,"GO:0006310,GO:0006355,GO:0003677"
GCF_000597845.1|WP_000167336.1,GCF_000599665.1|WP_001229265.1,GCF_000599665.1,WP_001229265.1,ihfA,CF58_RS12535,integration host factor subunit alpha,DNA binding|0003677||IEA,"GO:0006310,GO:0006355,GO:0003677"
GCF_000597845.1|WP_000167336.1,GCF_000801165.1|WP_001229265.1,GCF_000801165.1,WP_001229265.1,ihfA,HW42_RS13160,integration host factor subunit alpha,DNA binding|0003677||IEA,"GO:0006310,GO:0006355,GO:0003677"
GCF_000597845.1|WP_000167336.1,GCF_000801185.2|WP_001229265.1,GCF_000801185.2,WP_001229265.1,ihfA,HW43_RS12725,integration host factor subunit alpha,DNA binding|0003677||IEA,"GO:0006310,GO:0006355,GO:0003677"
GCF_000597845.1|WP_000167336.1,GCF_000830035.1|WP_001229265.1,GCF_000830035.1,WP_001229265.1,ihfA,TH69_RS08825,integration host factor subunit alpha,DNA binding|0003677||IEA,"GO:0006310,GO:0006355,GO:0003677"
GCF_000597845.1|WP_000167336.1,GCF_000833145.1|WP_001229265.1,GCF_000833145.1,WP_001229265.1,ihfA,SR36_RS08620,integration host factor subunit alpha,DNA binding|0003677||IEA,"GO:0006310,GO:0006355,GO:0003677"
GCF_000597845.1|WP_000167336.1,GCF_000833635.2|WP_001229265.1,GCF_000833635.2,WP_001229265.1,ihfA,USML2_RS15610,integration host factor subunit alpha,DNA binding|0003677||IEA,"GO:0006310,GO:0006355,GO:0003677"
GCF_000597845.1|WP_000167336.1,GCF_000952955.1|WP_001229265.1,GCF_000952955.1,WP_001229265.1,ihfA,ECRV308_RS08715,integration host factor subunit alpha,DNA binding|0003677||IEA,"GO:0006310,GO:0006355,GO:0003677"
GCF_000597845.1|WP_000167336.1,GCF_000953515.1|WP_001229265.1,GCF_000953515.1,WP_001229265.1,ihfA,ECHMS174_RS08675,integration host factor subunit alpha,DNA binding|0003677||IEA,"GO:0006310,GO:0006355,GO:0003677"
GCF_000597845.1|WP_000167336.1,GCF_000971615.1|WP_001229265.1,GCF_000971615.1,WP_001229265.1,ihfA,VK74_RS03375,integration host factor subunit alpha,DNA binding|0003677||IEA,"GO:0006310,GO:0006355,GO:0003677"
GCF_000597845.1|WP_000167336.1,GCF_000987875.1|WP_001229265.1,GCF_000987875.1,WP_001229265.1,ihfA,DP32_RS09500,integration host factor subunit alpha,DNA binding|0003677||IEA,"GO:0006310,GO:0006355,GO:0003677"
GCF_000597845.1|WP_000168797.1,GCF_000597845.1|WP_000168797.1,GCF_000597845.1,WP_000168797.1,ybiU,BU34_RS02065,DUF1479 domain-containing protein,,
GCF_000597845.1|WP_000168797.1,GCF_000599665.1|WP_000168795.1,GCF_000599665.1,WP_000168795.1,ybiU,CF58_RS07460,DUF1479 domain-containing protein,,
GCF_000597845.1|WP_000168797.1,GCF_000801165.1|WP_000168797.1,GCF_000801165.1,WP_000168797.1,ybiU,HW42_RS08170,DUF1479 domain-containing protein,,
GCF_000597845.1|WP_000168797.1,GCF_000801185.2|WP_000168797.1,GCF_000801185.2,WP_000168797.1,ybiU,HW43_RS08010,DUF1479 domain-containing protein,,
GCF_000597845.1|WP_000168797.1,GCF_000830035.1|WP_000168797.1,GCF_000830035.1,WP_000168797.1,ybiU,TH69_RS04245,DUF1479 domain-containing protein,,
GCF_000597845.1|WP_000168797.1,GCF_000833145.1|WP_000168797.1,GCF_000833145.1,WP_000168797.1,ybiU,SR36_RS04040,DUF1479 domain-containing protein,,
GCF_000597845.1|WP_000168797.1,GCF_000833635.2|WP_000168797.1,GCF_000833635.2,WP_000168797.1,ybiU,USML2_RS20445,DUF1479 domain-containing protein,,
GCF_000597845.1|WP_000168797.1,GCF_000952955.1|WP_000168797.1,GCF_000952955.1,WP_000168797.1,ybiU,ECRV308_RS04135,DUF1479 domain-containing protein,,
GCF_000597845.1|WP_000168797.1,GCF_000953515.1|WP_000168797.1,GCF_000953515.1,WP_000168797.1,ybiU,ECHMS174_RS04255,DUF1479 domain-containing protein,,
GCF_000597845.1|WP_000168797.1,GCF_000971615.1|WP_000168797.1,GCF_000971615.1,WP_000168797.1,ybiU,VK74_RS08420,DUF1479 domain-containing protein,,
GCF_000597845.1|WP_000168797.1,GCF_000987875.1|WP_000168784.1,GCF_000987875.1,WP_000168784.1,ybiU,DP32_RS04880,DUF1479 domain-containing protein,,
GCF_000597845.1|WP_000169176.1,GCF_000597845.1|WP_000169176.1,GCF_000597845.1,WP_000169176.1,rdcB,BU34_RS13160,YjcZ-like family protein,,
GCF_000597845.1|WP_000169176.1,GCF_000599665.1|WP_025210123.1,GCF_000599665.1,WP_025210123.1,rdcB,CF58_RS01460,YjcZ-like family protein,,
GCF_000597845.1|WP_000169176.1,GCF_000801165.1|WP_000169168.1,GCF_000801165.1,WP_000169168.1,rdcB,HW42_RS02145,YjcZ-like family protein,,
GCF_000597845.1|WP_000169176.1,GCF_000801185.2|WP_000169175.1,GCF_000801185.2,WP_000169175.1,rdcB,HW43_RS02195,YjcZ-like family protein,,
GCF_000597845.1|WP_000169176.1,GCF_000830035.1|WP_000169194.1,GCF_000830035.1,WP_000169194.1,rdcB,TH69_RS20940,YjcZ-like family protein,,
GCF_000597845.1|WP_000169176.1,GCF_000833145.1|WP_000169194.1,GCF_000833145.1,WP_000169194.1,rdcB,SR36_RS20750,YjcZ-like family protein,,
GCF_000597845.1|WP_000169176.1,GCF_000833635.2|WP_000169188.1,GCF_000833635.2,WP_000169188.1,rdcB,USML2_RS02715,YjcZ-like family protein,,
GCF_000597845.1|WP_000169176.1,GCF_000952955.1|WP_000169188.1,GCF_000952955.1,WP_000169188.1,rdcB,ECRV308_RS21065,YjcZ-like family protein,,
GCF_000597845.1|WP_000169176.1,GCF_000953515.1|WP_000169188.1,GCF_000953515.1,WP_000169188.1,rdcB,ECHMS174_RS21040,YjcZ-like family protein,,
GCF_000597845.1|WP_000169176.1,GCF_000971615.1|WP_000169168.1,GCF_000971615.1,WP_000169168.1,rdcB,VK74_RS14530,YjcZ-like family protein,,
GCF_000597845.1|WP_000169728.1,GCF_000597845.1|WP_000169728.1,GCF_000597845.1,WP_000169728.1,arnD,BU34_RS15540,4-deoxy-4-formamido-L-arabinose-phosphoundecaprenol deformylase,hydrolase activity%2C acting on carbon-nitrogen (but not peptide) bonds|0016810||IEA,GO:0016810
GCF_000597845.1|WP_000169728.1,GCF_000599665.1|WP_025210703.1,GCF_000599665.1,WP_025210703.1,arnD,CF58_RS15580,4-deoxy-4-formamido-L-arabinose-phosphoundecaprenol deformylase,hydrolase activity%2C acting on carbon-nitrogen (but not peptide) bonds|0016810||IEA,GO:0016810
GCF_000597845.1|WP_000169728.1,GCF_000801165.1|WP_000169738.1,GCF_000801165.1,WP_000169738.1,arnD,HW42_RS16555,4-deoxy-4-formamido-L-arabinose-phosphoundecaprenol deformylase,hydrolase activity%2C acting on carbon-nitrogen (but not peptide) bonds|0016810||IEA,GO:0016810
GCF_000597845.1|WP_000169728.1,GCF_000801185.2|WP_021293371.1,GCF_000801185.2,WP_021293371.1,arnD,HW43_RS15995,4-deoxy-4-formamido-L-arabinose-phosphoundecaprenol deformylase,hydrolase activity%2C acting on carbon-nitrogen (but not peptide) bonds|0016810||IEA,GO:0016810
GCF_000597845.1|WP_000169728.1,GCF_000830035.1|WP_000169728.1,GCF_000830035.1,WP_000169728.1,arnD,TH69_RS11320,4-deoxy-4-formamido-L-arabinose-phosphoundecaprenol deformylase,hydrolase activity%2C acting on carbon-nitrogen (but not peptide) bonds|0016810||IEA,GO:0016810
GCF_000597845.1|WP_000169728.1,GCF_000833145.1|WP_000169728.1,GCF_000833145.1,WP_000169728.1,arnD,SR36_RS11115,4-deoxy-4-formamido-L-arabinose-phosphoundecaprenol deformylase,hydrolase activity%2C acting on carbon-nitrogen (but not peptide) bonds|0016810||IEA,GO:0016810
GCF_000597845.1|WP_000169728.1,GCF_000833635.2|WP_000169728.1,GCF_000833635.2,WP_000169728.1,arnD,USML2_RS12655,4-deoxy-4-formamido-L-arabinose-phosphoundecaprenol deformylase,hydrolase activity%2C acting on carbon-nitrogen (but not peptide) bonds|0016810||IEA,GO:0016810
GCF_000597845.1|WP_000169728.1,GCF_000952955.1|WP_000169728.1,GCF_000952955.1,WP_000169728.1,arnD,ECRV308_RS11535,4-deoxy-4-formamido-L-arabinose-phosphoundecaprenol deformylase,hydrolase activity%2C acting on carbon-nitrogen (but not peptide) bonds|0016810||IEA,GO:0016810
GCF_000597845.1|WP_000169728.1,GCF_000953515.1|WP_000169728.1,GCF_000953515.1,WP_000169728.1,arnD,ECHMS174_RS11505,4-deoxy-4-formamido-L-arabinose-phosphoundecaprenol deformylase,hydrolase activity%2C acting on carbon-nitrogen (but not peptide) bonds|0016810||IEA,GO:0016810
GCF_000597845.1|WP_000169728.1,GCF_000971615.1|WP_000169728.1,GCF_000971615.1,WP_000169728.1,arnD,VK74_RS00375,4-deoxy-4-formamido-L-arabinose-phosphoundecaprenol deformylase,hydrolase activity%2C acting on carbon-nitrogen (but not peptide) bonds|0016810||IEA,GO:0016810
GCF_000597845.1|WP_000169728.1,GCF_000987875.1|WP_000169728.1,GCF_000987875.1,WP_000169728.1,arnD,DP32_RS13005,4-deoxy-4-formamido-L-arabinose-phosphoundecaprenol deformylase,hydrolase activity%2C acting on carbon-nitrogen (but not peptide) bonds|0016810||IEA,GO:0016810
GCF_000597845.1|WP_000170346.1,GCF_000597845.1|WP_000170346.1,GCF_000597845.1,WP_000170346.1,glk,BU34_RS16480,glucokinase,"glucokinase activity|0004340||IEA,ATP binding|0005524||IEA,D-glucose binding|0005536||IEA","GO:0006096,GO:0051156,GO:0004340,GO:0005524,GO:0005536"
GCF_000597845.1|WP_000170346.1,GCF_000599665.1|WP_000170355.1,GCF_000599665.1,WP_000170355.1,glk,CF58_RS16225,glucokinase,"glucokinase activity|0004340||IEA,ATP binding|0005524||IEA,D-glucose binding|0005536||IEA","GO:0006096,GO:0051156,GO:0004340,GO:0005524,GO:0005536"
GCF_000597845.1|WP_000170346.1,GCF_000801165.1|WP_000170346.1,GCF_000801165.1,WP_000170346.1,glk,HW42_RS17200,glucokinase,"glucokinase activity|0004340||IEA,ATP binding|0005524||IEA,D-glucose binding|0005536||IEA","GO:0006096,GO:0051156,GO:0004340,GO:0005524,GO:0005536"
GCF_000597845.1|WP_000170346.1,GCF_000801185.2|WP_000170346.1,GCF_000801185.2,WP_000170346.1,glk,HW43_RS16825,glucokinase,"glucokinase activity|0004340||IEA,ATP binding|0005524||IEA,D-glucose binding|0005536||IEA","GO:0006096,GO:0051156,GO:0004340,GO:0005524,GO:0005536"
GCF_000597845.1|WP_000170346.1,GCF_000830035.1|WP_000170346.1,GCF_000830035.1,WP_000170346.1,glk,TH69_RS11915,glucokinase,"glucokinase activity|0004340||IEA,ATP binding|0005524||IEA,D-glucose binding|0005536||IEA","GO:0006096,GO:0051156,GO:0004340,GO:0005524,GO:0005536"
GCF_000597845.1|WP_000170346.1,GCF_000833145.1|WP_000170346.1,GCF_000833145.1,WP_000170346.1,glk,SR36_RS11710,glucokinase,"glucokinase activity|0004340||IEA,ATP binding|0005524||IEA,D-glucose binding|0005536||IEA","GO:0006096,GO:0051156,GO:0004340,GO:0005524,GO:0005536"
GCF_000597845.1|WP_000170346.1,GCF_000833635.2|WP_000170346.1,GCF_000833635.2,WP_000170346.1,glk,USML2_RS11945,glucokinase,"glucokinase activity|0004340||IEA,ATP binding|0005524||IEA,D-glucose binding|0005536||IEA","GO:0006096,GO:0051156,GO:0004340,GO:0005524,GO:0005536"
GCF_000597845.1|WP_000170346.1,GCF_000952955.1|WP_000170346.1,GCF_000952955.1,WP_000170346.1,glk,ECRV308_RS12220,glucokinase,"glucokinase activity|0004340||IEA,ATP binding|0005524||IEA,D-glucose binding|0005536||IEA","GO:0006096,GO:0051156,GO:0004340,GO:0005524,GO:0005536"
GCF_000597845.1|WP_000170346.1,GCF_000953515.1|WP_000170346.1,GCF_000953515.1,WP_000170346.1,glk,ECHMS174_RS12185,glucokinase,"glucokinase activity|0004340||IEA,ATP binding|0005524||IEA,D-glucose binding|0005536||IEA","GO:0006096,GO:0051156,GO:0004340,GO:0005524,GO:0005536"
GCF_000597845.1|WP_000170346.1,GCF_000971615.1|WP_000170346.1,GCF_000971615.1,WP_000170346.1,glk,VK74_RS23820,glucokinase,"glucokinase activity|0004340||IEA,ATP binding|0005524||IEA,D-glucose binding|0005536||IEA","GO:0006096,GO:0051156,GO:0004340,GO:0005524,GO:0005536"
GCF_000597845.1|WP_000170346.1,GCF_000987875.1|WP_000170346.1,GCF_000987875.1,WP_000170346.1,glk,DP32_RS13615,glucokinase,"glucokinase activity|0004340||IEA,ATP binding|0005524||IEA,D-glucose binding|0005536||IEA","GO:0006096,GO:0051156,GO:0004340,GO:0005524,GO:0005536"
GCF_000597845.1|WP_000170963.1,GCF_000597845.1|WP_000170963.1,GCF_000597845.1,WP_000170963.1,,BU34_RS21670,type I toxin-antitoxin system toxin Ldr family protein,,
GCF_000597845.1|WP_000170963.1,GCF_000597845.1|WP_000170957.1,GCF_000597845.1,WP_000170957.1,,BU34_RS21685,type I toxin-antitoxin system toxin Ldr family protein,,
GCF_000597845.1|WP_000170963.1,GCF_000597845.1|WP_000170965.1,GCF_000597845.1,WP_000170965.1,,BU34_RS21665,type I toxin-antitoxin system toxin Ldr family protein,,
GCF_000597845.1|WP_000170963.1,GCF_000599665.1|WP_000170955.1,GCF_000599665.1,WP_000170955.1,,CF58_RS09355,type I toxin-antitoxin system toxin Ldr family protein,,
GCF_000597845.1|WP_000170963.1,GCF_000599665.1|WP_000176713.1,GCF_000599665.1,WP_000176713.1,,CF58_RS09350,type I toxin-antitoxin system toxin Ldr family protein,,
GCF_000597845.1|WP_000170963.1,GCF_000801165.1|WP_000170926.1,GCF_000801165.1,WP_000170926.1,,HW42_RS27795,type I toxin-antitoxin system toxin Ldr family protein,,
GCF_000597845.1|WP_000170963.1,GCF_000801165.1|WP_000170965.1,GCF_000801165.1,WP_000170965.1,,HW42_RS10510,type I toxin-antitoxin system toxin Ldr family protein,,
GCF_000597845.1|WP_000170963.1,GCF_000801185.2|WP_000170926.1,GCF_000801185.2,WP_000170926.1,,HW43_RS27675,type I toxin-antitoxin system toxin Ldr family protein,,
GCF_000597845.1|WP_000170963.1,GCF_000801185.2|WP_000170954.1,GCF_000801185.2,WP_000170954.1,,HW43_RS10070,type I toxin-antitoxin system toxin Ldr family protein,,
GCF_000597845.1|WP_000170963.1,GCF_000801185.2|WP_000170965.1,GCF_000801185.2,WP_000170965.1,,HW43_RS10080,type I toxin-antitoxin system toxin Ldr family protein,,
GCF_000597845.1|WP_000170963.1,GCF_000830035.1|WP_000170951.1,GCF_000830035.1,WP_000170951.1,,TH69_RS06355,type I toxin-antitoxin system toxin Ldr family protein,,
GCF_000597845.1|WP_000170963.1,GCF_000830035.1|WP_000170963.1,GCF_000830035.1,WP_000170963.1,,TH69_RS06360,type I toxin-antitoxin system toxin Ldr family protein,,
GCF_000597845.1|WP_000170963.1,GCF_000830035.1|WP_000170965.1,GCF_000830035.1,WP_000170965.1,,TH69_RS06365,type I toxin-antitoxin system toxin Ldr family protein,,
GCF_000597845.1|WP_000170963.1,GCF_000833145.1|WP_000170951.1,GCF_000833145.1,WP_000170951.1,,SR36_RS06150,type I toxin-antitoxin system toxin Ldr family protein,,
GCF_000597845.1|WP_000170963.1,GCF_000833145.1|WP_000170963.1,GCF_000833145.1,WP_000170963.1,,SR36_RS06155,type I toxin-antitoxin system toxin Ldr family protein,,
